id,code,short_name,short_name_spelling,full_name,list_status_id,list_status,issuer,company_code,issue_start_date,issue_end_date,plan_raise_fund,actual_raise_fund,issue_par,issue_price,is_guarantee,fund_raising_purposes,list_declare_date,convert_price_reason,convert_price,convert_start_date,convert_end_date,convert_code,coupon,exchange_code,exchange,currency_id,coupon_type_id,coupon_type,coupon_frequency,payment_type_id,payment_type,par,repayment_period,bond_type_id,bond_type,bond_form_id,bond_form,list_date,delist_Date,interest_begin_date,maturity_date,interest_date,last_cash_date,cash_comment
3386,113035,福莱转债,FLZZ,福莱特玻璃集团股份有限公司公开发行可转换公司债券,301006,终止上市,福莱特玻璃集团股份有限公司,601865.XSHG,2020-05-27,2020-05-27,145000.0,145000.0,100,100.0,0,年产75万吨光伏组件盖板玻璃项目,2020-06-12,,13.56,2020-12-03,2021-01-29,601865,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-06-17,2021-02-01,2020-05-27,2021-02-01,05-27,2021-02-01,
3387,128108,蓝帆转债,LFZZ,蓝帆医疗股份有限公司公开发行可转换公司债券,301001,正常上市,蓝帆医疗股份有限公司,002382.XSHE,2020-05-28,2020-05-28,314404.0,314404.0,100,100.0,0,"收购介入主动脉瓣膜公司NVT AG100%股权及补充营运资金项目,收购CBCH II6.63%的少数股权项目,第三期年产20亿支健康防护（新型手套）项目,收购武汉必凯尔100%股权项目,补充流动资金,偿还银行贷款,年产40亿支PVC健康防护手套项目",2020-06-15,,17.79,2020-12-03,2026-05-27,002382,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-06-19,2026-05-28,2020-05-28,2026-05-28,05-28,2026-05-28,
3388,113583,益丰转债,YFZZ,益丰大药房连锁股份有限公司公开发行可转换公司债券,301006,终止上市,益丰大药房连锁股份有限公司,603939.XSHG,2020-06-01,2020-06-01,158100.9,158101.0,100,100.0,0,"江苏益丰医药产品分拣加工一期项目,补充流动资金,数字化智能管理平台建设项目,上海益丰医药产品智能分拣中心项目,江西益丰医药产业园建设一期项目,新建连锁药店项目,老店升级改造项目",2020-06-17,,71.82,2020-12-07,2021-03-04,603939,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-06-22,2021-03-05,2020-06-01,2021-03-05,06-01,2021-03-05,
3389,127017,万青转债,WQZZ,江西万年青水泥股份有限公司公开发行可转换公司债券,301001,正常上市,江西万年青水泥股份有限公司,000789.XSHE,2020-06-03,2020-06-03,100000.0,100000.0,100,100.0,0,"江西德安万年青水泥有限公司建设一条6600T/D熟料水泥生产线（配套余热发电）项目,江西万年青水泥股份有限公司万年水泥厂2×5100t/d熟料水泥生产线（配套余热电站）异地技改环保搬迁工程",2020-06-30,,14.16,2020-12-09,2026-06-02,000789,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-02,2026-06-03,2020-06-03,2026-06-03,06-03,2026-06-03,
3390,128109,楚江转债,CJZZ,安徽楚江科技新材料股份有限公司公开发行可转换公司债券,301001,正常上市,安徽楚江科技新材料股份有限公司,002171.XSHE,2020-06-04,2020-06-04,183000.0,183000.0,100,100.0,0,"年产5万吨高精铜合金带箔材项目,年产6万吨高精密度铜合金压延带材改扩建项目（二、三期）,年产30万吨绿色智能制造高精高导铜基材料项目（一期）,年产2万吨高精密铜合金线材项目,补充流动资金",2020-06-19,,8.73,2020-12-10,2026-06-03,002171,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-06-23,2026-06-04,2020-06-04,2026-06-04,06-04,2026-06-04,
3391,123051,今天转债,JTZZ,深圳市今天国际物流技术股份有限公司创业板公开发行可转换公司债券,301006,终止上市,深圳市今天国际物流技术股份有限公司,300532.XSHE,2020-06-04,2020-06-04,28000.0,28000.0,100,100.0,0,"今天国际工业互联网平台建设项目,补充流动资金,IGV小车研发及产业化项目,实施华润万家凤岗配送中心工业设备集成项目",2020-06-24,,8.8,2020-12-10,2021-10-14,300532,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-06-30,2021-10-15,2020-06-04,2021-10-15,06-04,2021-10-15,
3392,123053,宝通转债,BTZZ,无锡宝通科技股份有限公司公开发行可转换公司债券,301006,终止上市,无锡宝通科技股份有限公司,300031.XSHE,2020-06-05,2020-06-05,50000.0,50000.0,100,100.0,0,现代工业散货物料智能产业集群生产基地,2020-06-29,,20.8,2020-12-11,2021-12-30,300031,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-01,2021-12-31,2020-06-05,2021-12-31,06-05,2021-12-31,
3393,123052,飞鹿转债,FLZZ,株洲飞鹿高新材料技术股份有限公司公开发行可转换公司债券,301001,正常上市,株洲飞鹿高新材料技术股份有限公司,300665.XSHE,2020-06-05,2020-06-05,17700.0,17700.0,100,100.0,0,"年产20,000吨水性树脂新建项目,高端装备用水性涂料新建项目",2020-07-01,,9.9,2020-12-11,2026-06-04,300665,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-03,2026-06-05,2020-06-05,2026-06-05,06-05,2026-06-05,
3394,113584,家悦转债,JYZZ,家家悦集团股份有限公司公开发行可转换公司债券,301001,正常上市,家家悦集团股份有限公司,603708.XSHG,2020-06-05,2020-06-05,64500.0,64500.0,100,100.0,0,"连锁超市改造项目,威海物流改扩建项目,烟台临港综合物流园项目,补充流动资金",2020-06-19,,37.97,2020-12-14,2026-06-04,603708,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-06-24,2026-06-05,2020-06-05,2026-06-05,06-05,2026-06-05,
3395,113586,上机转债,SJZZ,无锡上机数控股份有限公司公开发行可转换公司债券,301006,终止上市,无锡上机数控股份有限公司,603185.XSHG,2020-06-09,2020-06-09,66500.0,66500.0,100,100.0,0,5GW单晶硅拉晶生产项目（二期）,2020-07-02,,33.31,2020-12-15,2021-01-19,603185,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-07,2021-01-20,2020-06-09,2021-01-20,06-09,2021-01-20,
3396,128110,永兴转债,YXZZ,永兴特种材料科技股份有限公司公开发行可转换公司债券,301006,终止上市,永兴特种材料科技股份有限公司,002756.XSHE,2020-06-09,2020-06-09,70000.0,70000.0,100,100.0,0,"炼钢一厂高性能不锈钢连铸技改项目,年产1万吨电池级碳酸锂项目,120万吨/年锂矿石高效选矿与综合利用项目,补充流动资金",2020-07-06,,17.16,2020-12-15,2021-02-22,002756,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-08,2021-02-23,2020-06-09,2021-02-23,06-09,2021-02-23,
3397,113585,寿仙转债,SXZZ,浙江寿仙谷医药股份有限公司公开发行可转换公司债券,301001,正常上市,浙江寿仙谷医药股份有限公司,603896.XSHG,2020-06-09,2020-06-09,36000.0,36000.0,100,100.0,1,"寿仙谷健康产业园保健食品建设项目（基本建设）,寿仙谷健康产业园保健食品建设项目（生产线建设）",2020-07-02,,28.68,2020-12-15,2026-06-08,603896,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-07,2026-06-09,2020-06-09,2026-06-09,06-09,2026-06-09,
3398,123054,思特转债,STZZ,北京思特奇信息技术股份有限公司创业板公开发行可转换公司债券,301001,正常上市,北京思特奇信息技术股份有限公司,300608.XSHE,2020-06-10,2020-06-10,27100.0,27100.0,100,100.0,0,"5G支撑及生态运营系统,AI技术与应用,补充流动资金",2020-07-02,,16.49,2020-12-16,2026-06-09,300608,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-06,2026-06-10,2020-06-10,2026-06-10,06-10,2026-06-10,
3399,128111,中矿转债,ZKZZ,中矿资源集团股份有限公司公开发行可转换公司债券,301001,正常上市,中矿资源集团股份有限公司,002738.XSHE,2020-06-11,2020-06-11,80000.0,80000.0,100,100.0,0,收购Cabot特殊流体事业部,2020-07-05,,15.53,2020-12-17,2026-06-10,002738,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-07,2026-06-11,2020-06-11,2026-06-11,06-11,2026-06-11,
3400,128112,歌尔转2,GEZ2,歌尔股份有限公司公开发行可转换公司债券,301006,终止上市,歌尔股份有限公司,002241.XSHE,2020-06-12,2020-06-12,400000.0,400000.0,100,100.0,0,"双耳真无线智能耳机项目,AR/VR及相关光学模组项目,青岛研发中心项目",2020-07-09,,23.27,2020-12-18,2021-03-02,002241,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-13,2021-03-03,2020-06-12,2021-03-03,06-12,2021-03-03,
3401,128113,比音转债,BYZZ,比音勒芬服饰股份有限公司公开发行可转换公司债券,301006,终止上市,比音勒芬服饰股份有限公司,002832.XSHE,2020-06-15,2020-06-15,68900.0,68900.0,100,100.0,0,"营销网络建设升级项目,补充流动资金,供应链园区项目,研发设计中心项目",2020-07-12,,14.9,2020-12-21,2022-02-22,002832,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-15,2022-02-23,2020-06-15,2022-02-23,06-15,2022-02-23,
3402,113587,泛微转债,FWZZ,上海泛微网络科技股份有限公司公开发行可转换公司债券,301006,终止上市,上海泛微网络科技股份有限公司,603039.XSHG,2020-06-15,2020-06-15,31600.0,31600.0,100,100.0,1,泛微协同管理软件研发与产业化项目,2020-07-09,,64.33,2020-12-21,2021-02-22,603039,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-07-14,2021-02-23,2020-06-15,2021-02-23,06-15,2021-02-23,
3403,128124,科华转债,KHZZ,上海科华生物工程股份有限公司公开发行可转换公司债券,301001,正常上市,上海科华生物工程股份有限公司,002022.XSHE,2020-07-28,2020-07-28,73800.0,73800.0,100,100.0,0,"集采及区域检测中心建设项目,研发项目及总部运营提升项目,补充流动资金项目,化学发光生产线建设项目（调整）",,,21.5,2021-02-03,2026-07-27,002022,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-08-20,2026-07-28,2020-07-28,2026-07-28,07-28,2026-07-28,
3404,123063,大禹转债,DYZZ,大禹节水集团股份有限公司公开发行可转换公司债券,301001,正常上市,大禹节水集团股份有限公司,300021.XSHE,2020-07-28,2020-07-28,63800.0,63800.0,100,100.0,0,"高端节水灌溉产品智能工厂建设项目,现代农业运营服务和科技研发中心建设项目,补充流动资金",,,4.94,2021-02-03,2026-07-27,300021,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-08-20,2026-07-28,2020-07-28,2026-07-28,07-28,2026-07-28,
4719,113597,佳力转债,JLZZ,南京佳力图机房环境技术股份有限公司公开发行可转换公司债券,301001,正常上市,南京佳力图机房环境技术股份有限公司,603912.XSHG,2020-07-30,2020-07-30,30000.0,30000.0,100,100.0,1,南京楷德悠云数据中心项目（一期）项目,,,23.4,2021-02-05,2026-07-29,603912,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-08-21,2026-07-30,2020-07-30,2026-07-30,07-30,2026-07-30,
4720,128125,华阳转债,HYZZ,深圳市华阳国际工程设计股份有限公司公开发行可转换公司债券,301001,正常上市,深圳市华阳国际工程设计股份有限公司,002949.XSHE,2020-07-30,2020-07-30,45000.0,45000.0,100,100.0,1,"建筑设计服务中心建设项目,总部基地建设项目,装饰设计服务中心建设项目",,,25.79,2021-02-05,2026-07-29,002949,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-08-21,2026-07-30,2020-07-30,2026-07-30,07-30,2026-07-30,
5337,113598,法兰转债,FLZZ,法兰泰克重工股份有限公司公开发行可转换公司债券,301001,正常上市,法兰泰克重工股份有限公司,603966.XSHG,2020-07-31,2020-07-31,33000.0,33000.0,100,100.0,1,投向“智能高空作业平台项目”以及补充流动资金,,,13.88,2021-02-08,2026-07-30,603966,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-08-25,2026-07-31,2020-07-31,2026-07-31,07-31,2026-07-31,
5338,113038,隆20转债,L20ZZ,2020年隆基绿能科技股份有限公司公开发行可转换公司债券,301006,终止上市,隆基绿能科技股份有限公司,601012.XSHG,2020-07-31,2020-07-31,500000.0,500000.0,100,100.0,0,"银川年产15GW单晶硅棒、硅片项目,西安泾渭新城年产5GW单晶电池项目",,,52.77,2021-02-08,2021-03-30,601012,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-09-08,2021-03-31,2020-07-31,2021-03-31,07-31,2021-03-31,
8432,113599,嘉友转债,JYZZ,嘉友国际物流股份有限公司公开发行可转换公司债券,301006,终止上市,嘉友国际物流股份有限公司,603871.XSHG,2020-08-05,2020-08-05,72000.0,72000.0,100,100.0,0,刚果（金）卡松巴莱萨-萨卡尼亚道路与港口的现代化与改造项目,,,24.82,2021-02-18,2022-07-25,603871,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-09-07,2022-07-26,2020-08-05,2022-07-26,08-05,2022-07-26,
9031,128126,赣锋转2,GFZ2,江西赣锋锂业股份有限公司公开发行A股可转换公司债券,301006,终止上市,江西赣锋锂业股份有限公司,002460.XSHE,2020-08-06,2020-08-06,210800.0,210800.0,100,100.0,0,"用于认购Minera Exar公司部分股权项目,用于万吨锂盐改扩建项目,用于补充流动资金",,,61.15,2021-02-18,2021-05-11,002460,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-09-08,2021-05-19,2020-08-06,2021-05-12,08-06,2021-05-12,
9654,127021,特发转2,TFZ2,深圳市特发信息股份有限公司公开发行A股可转换公司债券,301001,正常上市,深圳市特发信息股份有限公司,000070.XSHE,2020-08-07,2020-08-07,55000.0,55000.0,100,100.0,0,"特发信息数据科技有限公司智慧城市创展基地建设项目,补充流动资金项目",,,12.33,2021-02-18,2025-08-06,000070,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,60,703013,可转债,704001,记账式,2020-09-04,2025-08-07,2020-08-07,2025-08-07,08-07,2025-08-07,
13383,113600,新星转债,XXZZ,深圳市新星轻合金材料股份有限公司公开发行可转换公司债券,301001,正常上市,深圳市新星轻合金材料股份有限公司,603978.XSHG,2020-08-13,2020-08-13,59500.0,59500.0,100,100.0,1,"年产3万吨铝中间合金项目,补充流动资金,年产10万吨颗粒精炼剂项目,工程研发中心建设项目",,,23.85,2021-02-19,2026-08-12,603978,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-09-11,2026-08-13,2020-08-13,2026-08-13,08-13,2026-08-13,
15252,110072,广汇转债,GHZZ,广汇汽车服务集团股份公司公开发行可转换公司债券,301001,正常上市,广汇汽车服务集团股份公司,600297.XSHG,2020-08-18,2020-08-18,337000.0,337000.0,100,100.0,0,"门店升级改造项目,偿还有息负债项目,信息化建设升级项目,二手车网点建设项目",,,4.03,2021-02-24,2026-08-17,600297,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-09-15,2026-08-18,2020-08-18,2026-08-18,08-18,2026-08-18,
17118,110074,精达转债,JDZZ,铜陵精达特种电磁线股份有限公司公开发行可转换公司债券,301001,正常上市,铜陵精达特种电磁线股份有限公司,600577.XSHG,2020-08-19,2020-08-19,78700.0,78700.0,100,100.0,0,"高性能铜基电磁线转型升级项目,新能源产业及汽车电机用扁平电磁线项目,补充流动资金",,,3.8,2021-02-25,2026-08-18,600577,,705001,上交所,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-09-21,2026-08-19,2020-08-19,2026-08-19,08-19,2026-08-19,
17745,128127,文科转债,WKZZ,深圳文科园林股份有限公司公开发行可转换公司债券,301001,正常上市,深圳文科园林股份有限公司,002775.XSHE,2020-08-20,2020-08-20,95000.0,95000.0,100,100.0,0,投资项目建设,,,5.76,2021-03-01,2026-08-19,002775,,705002,深交所主板,人民币,701003,递进利率,12,702002,按年付息,100.0,72,703013,可转债,704001,记账式,2020-09-11,2026-08-20,2020-08-20,2026-08-20,08-20,2026-08-20,
